AccXL_mean,AccXL_std,AccXL_rms,AccXL_fft1,AccXL_fft2,AccXL_energy,AccXL_peak_to_peak,AccXL_skewness,AccXL_kurtosis,AccYL_mean,AccYL_std,AccYL_rms,AccYL_fft1,AccYL_fft2,AccYL_energy,AccYL_peak_to_peak,AccYL_skewness,AccYL_kurtosis,AccZL_mean,AccZL_std,AccZL_rms,AccZL_fft1,AccZL_fft2,AccZL_energy,AccZL_peak_to_peak,AccZL_skewness,AccZL_kurtosis,GroXL_mean,GroXL_std,GroXL_rms,GroXL_fft1,GroXL_fft2,GroXL_energy,GroXL_peak_to_peak,GroXL_skewness,GroXL_kurtosis,GroYL_mean,GroYL_std,GroYL_rms,GroYL_fft1,GroYL_fft2,GroYL_energy,GroYL_peak_to_peak,GroYL_skewness,GroYL_kurtosis,GroZL_mean,GroZL_std,GroZL_rms,GroZL_fft1,GroZL_fft2,GroZL_energy,GroZL_peak_to_peak,GroZL_skewness,GroZL_kurtosis,AccXR_mean,AccXR_std,AccXR_rms,AccXR_fft1,AccXR_fft2,AccXR_energy,AccXR_peak_to_peak,AccXR_skewness,AccXR_kurtosis,AccYR_mean,AccYR_std,AccYR_rms,AccYR_fft1,AccYR_fft2,AccYR_energy,AccYR_peak_to_peak,AccYR_skewness,AccYR_kurtosis,AccZR_mean,AccZR_std,AccZR_rms,AccZR_fft1,AccZR_fft2,AccZR_energy,AccZR_peak_to_peak,AccZR_skewness,AccZR_kurtosis,GroXR_mean,GroXR_std,GroXR_rms,GroXR_fft1,GroXR_fft2,GroXR_energy,GroXR_peak_to_peak,GroXR_skewness,GroXR_kurtosis,GroYR_mean,GroYR_std,GroYR_rms,GroYR_fft1,GroYR_fft2,GroYR_energy,GroYR_peak_to_peak,GroYR_skewness,GroYR_kurtosis,GroZR_mean,GroZR_std,GroZR_rms,GroZR_fft1,GroZR_fft2,GroZR_energy,GroZR_peak_to_peak,GroZR_skewness,GroZR_kurtosis,segment_length,segment_start,segment_end,peak_position,segment_snr_accy,rep_id,set_id,file_id,activity,pid,segmentation_method,filter_applied
2071.911793155392,3041.447338007409,3680.1114641391973,268804.3926069752,132061.50480981992,346706441945.3119,11748.876124309261,1.3675608900891523,1.018195668087686,2418.743085787053,3644.119474458887,4373.77695580984,314475.97222569253,159903.8851538666,489726076394.8337,14326.137771836706,1.5070042188652368,1.4912867174145177,2771.8634204175387,8586.639960099454,9022.94921995162,410772.27454241115,338972.83547559904,2084188483221.134,53817.13063103321,4.0668926973664625,16.648018227761263,12457.532544367084,18433.11509654316,22247.917863395043,1588921.07126176,769855.7640715828,12671228140963.13,58660.665933107404,1.1826262401078707,-0.033193856350565376,13060.550473685531,18908.930782194806,22980.984356670222,1571176.763485333,507546.20413597726,13520016435238.953,58648.29935064301,1.0600712363177276,-0.4647042327259583,12551.312580850841,19464.507935008394,23160.36520986293,1575830.2937508815,740293.5377704715,13731904426348.273,64870.35237569861,1.2617061086673242,0.05799972823552624,18262.181311138906,22756.84965784216,29178.441915060197,2203679.541043346,643331.3646061927,21795365698317.87,51942.96401236667,0.459913623278312,-1.7570589641459788,2632.477848394626,3872.1571128949295,4682.258037446377,344764.25149493996,178639.16565151064,561242632428.3187,14691.17540314792,1.4080843794131275,1.1121179913034114,3364.6389093470616,6611.602574712442,7418.496046789832,443031.31410636025,245464.2232871745,1408872540063.6506,34366.72497573947,2.0712955641687096,3.8463316668029375,12037.190832130811,17809.885480117107,21496.18533470579,1442551.5075293295,451886.53642248537,11829401188966.918,61012.00752600491,1.0081809741871175,-0.6421775289246163,12749.021971412367,18506.805124967465,22473.081612477563,1587950.273841291,571596.5268413074,12929008567323.58,57660.16101561877,1.1217725775216973,-0.22964177409105302,9751.804551212825,17258.296436000375,19822.877890909745,1322790.9983128714,867422.6886771509,10059430089674.713,61609.269068537666,1.6623699184079699,1.3359091160080512,63,131,194,163,0.5362099239586463,2,42,42,Squat ,dillion,original,True
2262.568756362768,3274.576904585438,3980.209954426188,296409.7544521491,148585.7286932324,405557024801.6209,12731.004312700301,1.2752777552200798,0.7658608953755817,2355.0298373209307,3404.113256100051,4139.342048566165,305650.36411634815,149301.28144301064,438634306432.7152,13302.863490878053,1.25860303564624,0.6851226045308225,3485.9863292882715,7312.310384781838,8100.739710135923,468708.7368051772,260307.40548290237,1679922786595.1497,37223.185250884075,2.433849300559205,5.706356762592531,9352.582196899724,16047.409710435486,18573.91052429038,1177163.2416711187,534271.0390157148,8831747895407.227,62526.486745656635,1.465125120772565,0.7523154233970133,7370.728946260101,13634.939187217742,15499.651990879103,1038321.6178298489,721321.1752671507,6150123823062.082,61065.005172197045,2.1354144601744163,4.042673290327685,9966.247079872972,17146.75485683843,19832.732614987497,1337536.8369964443,804989.1307686069,10069434444226.271,60861.98993586477,1.6364336187212807,1.4395394333983509,17689.634326554427,22670.873926036704,28755.7244244944,2164949.6003505876,692772.1453384169,21168427191743.066,51721.355510764915,0.5237632531466598,-1.6833187596955748,2414.774090435665,3536.0692418492004,4281.929423868564,320807.66318434966,174141.69254764955,469373941529.3791,14009.15838201145,1.3473177610238272,1.0210349780426276,3304.578971162054,6546.083043550589,7332.901566890626,346445.78042704606,54233.55827618176,1376549001976.4988,31241.051131728564,2.400558787305588,5.55537640100637,11077.769449557498,16025.438317681554,19481.572042609023,1396267.2865307666,601718.441847674,9716010220834.959,54510.48209460088,0.9243562391581405,-0.7486354363667109,8905.587787957964,14295.392749045288,16842.438888073266,1153288.7663964499,526836.4996988392,7261894341081.153,58098.72735928867,1.4229652627738028,0.8951378299313921,10821.069195917245,17409.322368885743,20498.29368231938,1298772.8501276213,509618.5426403531,10756609123497.332,61406.974121847335,1.2441221777990212,0.031940092514141316,61,194,255,226,0.42168943657147884,3,42,42,Squat ,dillion,original,True
1904.586710878985,2893.3009306134377,3463.9054280314026,252589.32555667576,134461.5801296615,307165204847.2426,11396.948770930418,1.4444414887029327,1.2660556611653284,2616.636671658355,3849.3459182693646,4654.48724028376,350878.8312245185,197061.5522183393,554604837631.0869,15340.889739714004,1.3942233901063967,1.3215249657996644,3110.1141836035545,5817.359189108302,6596.55047507065,436380.9023715928,286684.5270480279,1113970641155.9634,24049.792656244586,1.6984991384915087,1.554106790952055,12137.947574620383,18941.654706407957,22497.023232886157,1548040.859209701,748891.4591713243,12956570991130.098,61057.57727053529,1.2757958059985604,0.10699616542361223,11402.648515424662,18409.921835463003,21655.152161879945,1523411.1387926978,905654.1387276703,12005007747946.848,59297.76166214455,1.2886105485595403,0.1003956101944552,12012.229280314092,18226.349479155095,21828.73032540217,1594633.5311973451,902976.3163297568,12198232771049.79,54685.104849839256,1.0525872037270751,-0.6328718689668906,17595.450521869607,22821.728889424907,28817.202996994223,2176949.894832966,749000.8800026545,21259038427391.31,51863.72053756567,0.5438591256343679,-1.6699842420851192,2651.223480890635,3999.459904658417,4798.402387732418,357839.3477991399,207245.98857025924,589431436149.6621,16498.508608802716,1.520701182698912,1.7986895797590412,1693.842280780871,3333.3741681224014,3739.048678055243,202541.64657400735,53997.75904881249,357900416431.7864,13302.780015214874,2.039950898145323,2.8546888036811966,9553.242547324178,16503.917620592587,19069.445193694322,1137286.4305993486,279100.3030944305,9309279743879.973,64174.72566851895,1.675169792426919,1.6006517673145995,11777.103165527416,17278.819983204135,20910.709671922912,1575635.8058266942,845248.7076463373,11193799141976.334,64318.74688203221,1.0588148587534003,-0.3516642584056151,9706.73307745971,16695.838761570503,19312.475216538416,1234327.4732237794,676689.2663091553,9548075494128.91,61754.11957262654,1.549029441926809,1.0376718195927346,60,255,315,284,0.4319208741953135,4,42,42,Squat ,dillion,original,True
1778.0562143777345,2562.212042398616,3118.720002132248,226632.15578380227,100370.31468757983,248996209963.51407,9357.985972361248,1.2434037900912096,0.40216724235296786,2918.628808893785,4044.944304299436,4987.982412658369,378689.8893005228,189076.97080037126,636927194854.1234,13866.031967448864,1.1442082864691707,0.05288148338556331,6815.558002996315,14681.337233458617,16186.213079492849,1000502.153956151,790908.9384584996,6707033442681.482,66895.3865053965,2.4062747917668834,4.922115802897471,10534.350272911055,17760.096147664262,20649.299040080277,1385625.5171733727,865152.7250289136,10915674901674.502,60021.687545529654,1.5086420338486948,0.7947865841948825,12458.279015235457,17973.43926113057,21869.001689492048,1489505.9798392137,740906.8001933733,12243282813312.152,57941.337571440694,1.0952199671673173,-0.26133141783889613,15357.908373675726,22600.27040512368,27324.669659465755,2086673.3672024582,1220643.5823545184,19113921843172.562,57455.15027935866,0.9278305834393391,-1.054774173469404,20433.16449391961,23844.78187101268,31402.03550268282,2367172.4516120707,512471.5347054232,25243848543020.844,52591.193022841435,0.3225005118816751,-1.8721242135585963,3008.453429215556,4166.959741691909,5139.488838847686,391096.72778661776,198096.32842271318,676207245430.7822,13771.931580236778,1.113018367314925,-0.09534214010549347,3044.4317611761157,7595.776417848073,8183.176897659906,434707.2815825223,345704.7775880465,1714288233942.9072,44994.561529810024,3.198745064389851,10.36412484458186,12083.488494362731,18480.618739521604,22080.397713559272,1381098.0520623229,530869.7841630225,12481125457637.215,60174.42312288017,1.365281891887563,0.48420280009238503,10972.392968806156,16530.166537856534,19840.358193116845,1282939.3522612946,263888.5277673268,10077179218718.174,66888.6027055312,1.1452919329492268,-0.06722075221334567,9149.363750256856,16921.9350043018,19237.014875607096,1182320.9504288668,870037.7316542385,9473606177902.812,55129.34172682316,1.8717248084230578,1.9354263001434733,68,315,383,347,0.49123539126729326,5,42,42,Squat ,dillion,original,True
2466.337023996356,3229.6036342175767,4063.6385112466123,304999.4885695589,124501.73036766968,422736843522.21655,13201.631361975196,1.3026909441481436,1.3044634167646532,2735.407848308969,3506.974148334032,4447.620012284493,335830.0997516987,135241.83724068143,506401888606.04175,11136.662965827063,0.9717157279065686,-0.3495115894006391,2265.772068003125,4478.953292907801,5019.436787548259,307390.1524047936,204523.06854947272,644985489003.3353,23135.492270721094,2.3746502661902182,5.202112302812488,17166.18359650473,22839.993791107776,28571.719858047567,1855719.1068630547,162406.85395468923,20898385296556.79,68940.25926008107,0.8011726643958718,-1.0361936246983072,12833.395452442048,17965.877638410366,22078.695571910353,1444288.268177881,360694.1116000751,12479201232821.602,65039.76089651019,1.0283934059567261,-0.30067850592889833,11999.31403148983,19325.63084978001,22747.825060173935,1444245.7544259517,568451.0043076824,13247066751187.902,69537.54305176616,1.2502853451042635,0.08988093905655647,21114.683416984575,23203.5658783294,31372.525006276686,2299286.858006497,212787.01347542924,25196424326898.07,52546.564019187805,0.21391507067259158,-1.9068155970187048,2889.520178332174,3768.9108535177334,4749.106851056582,357601.96001332323,151269.92036964846,577382806598.4656,12814.20729996369,1.084171375278278,0.03441965103556566,3061.8584020378607,6508.554834482066,7192.792427672977,409650.37522860186,250537.73546261017,1324448330434.2969,34797.19717495299,2.279347554468442,4.92071327631098,11193.373968218986,17268.49614301484,20578.935342571072,1296806.9950273263,498968.8531145712,10841410043743.254,57771.27029482317,1.1543430180467105,-0.26569828853507094,12918.71401255731,18410.611386823126,22490.971152328348,1636039.307066941,719019.3875803418,12949600854396.566,61885.86425731559,1.0918866104211655,-0.2853013489315708,15615.354271306493,21447.930505334247,26530.22826852527,1633803.947520028,370992.56622657296,18018637106689.47,66476.06150325257,0.954964633653157,-0.7168796198310408,73,46,119,84,0.45407637692428765,1,43,43,Squat ,dillion,original,True
2229.3424539973194,3173.0011519747154,3877.873655449293,294928.3638255215,159381.40334747444,384970344643.2681,11402.686756064042,1.2836819450428545,0.6302748010498367,2527.588532177473,3334.436146235993,4184.15680888279,324561.76790049876,151121.0709039045,448183505953.79736,10752.391973314308,0.8693236632467091,-0.680851294837272,3308.8235675166334,7873.260334122717,8540.289321201224,477047.0700520115,375286.76370707416,1867175467259.4856,40446.99926233653,3.175715990930569,9.804590034089438,11406.606689669223,18445.28172691133,21687.302602166445,1417782.451963025,754512.3490261448,12040680810443.15,60396.8228653072,1.2579640444168285,-0.03786115504600929,9729.41320942574,14290.03922979389,17287.761641947647,1244745.1777503064,611861.4027149875,7650987586273.1875,47273.7015110307,1.1686580227468226,-0.06129623823258301,11491.578881047277,18167.105007335187,21496.513427225236,1459608.5822419303,685787.4758134139,11829762291887.998,57768.642017674516,1.307676693085523,0.15268071109937065,18732.229617169614,22799.863820105056,29508.138142649765,2210941.2498424337,544503.536195919,22290693546129.973,53155.06672893725,0.42162993168140317,-1.771720843312839,2606.817638752957,3532.697221521468,4390.381288756028,339242.79659348755,170448.73827366665,493451465232.87146,11047.549560892585,0.9536865863851596,-0.5596093849185388,3158.8349148428324,8716.797022395718,9271.504103913074,434205.04773446533,293739.5047755607,2200596181731.251,53804.793166175914,3.7893235468736077,14.929828324219997,11954.531235402077,17037.711908362722,20813.323716566003,1416423.5130909935,374379.1443600906,11089777769742.564,62405.62249846661,1.1078878247614632,-0.06521532571785205,10208.49421422816,15412.258110356772,18486.51005955932,1241798.2023216914,388025.4617528013,8748826987064.01,56152.67015131148,1.3989420606181735,0.762319939099608,10492.184002096412,17060.075824185406,20028.282808588538,1282854.2552649046,623027.0960883588,10268982073876.56,62903.84549693984,1.3016863433095394,0.2262468521229879,65,119,184,155,0.33654092902930666,2,43,43,Squat ,dillion,original,True
2106.4704744814226,3115.3146622641443,3760.6386830935976,278276.2395031846,147342.58416461313,362045524602.3665,11818.59893713608,1.3869695609308141,1.0539258083596197,2210.5015248950403,3036.252872850611,3755.682161666091,289427.7451788243,146265.42630474205,361091801586.0963,8845.542303718214,0.874212196067344,-0.8819429642069294,2621.161324864383,5443.61421327893,6041.8062194990325,315837.3202892499,90527.60540360217,934487613285.8162,27002.613422103484,2.2672857012526024,4.362178342144952,10138.806219354246,16454.855412454785,19327.639747222343,1235025.4346525802,499931.7032141803,9563076049879.27,62462.51090153718,1.5181843805419932,1.1751184509216603,9567.326293394803,14787.654702749362,17612.73584688162,1250102.369837095,622142.1799836442,7941336678707.937,58472.0445268525,1.470877801091493,1.2315728361083682,12728.33509306599,19872.50699596307,23599.301865647984,1715557.4861301568,960587.6147427801,14257332442776.994,62961.584236036826,1.1067797535263748,-0.4676788400206493,17799.82100882772,22535.337721469787,28717.1564429176,2159186.6500385622,655103.6048974,21111681898675.297,53532.63773674239,0.50323899129059,-1.6939979075404814,2307.02856665291,3175.402150311085,3924.9916717813353,302981.4192100193,155518.98781114613,394382326362.95276,9654.059920057929,0.9251605635387795,-0.6995304381974661,3685.5600646469175,8435.876739210684,9205.833441317307,511571.03681601974,337301.9493238628,2169532655341.4675,40570.09049644944,2.539406154235662,5.727635225167079,10158.632069323783,17160.194591522108,19941.66703008548,1283330.3333846922,617368.1133458706,10180354148833.234,65824.33604009292,1.5585864774638751,1.2375294047164909,10344.07460521956,17026.12596625305,19922.0692915436,1366076.8871295394,708970.8595901462,10160354428340.855,67796.23066992075,1.610004436805541,1.5122607066895037,9638.349707169831,16673.99172168994,19259.277894373026,1209947.8759453935,557266.4996337104,9495546496324.75,60150.09356209143,1.5044144628926792,0.7689263583646095,62,184,246,214,0.34435701897885,3,43,43,Squat ,dillion,original,True
1745.312022625987,2504.564084473933,3052.696399834016,222649.07445064187,100807.45234253095,238565255924.7248,9967.08277885833,1.3508142383541495,1.1822861239054907,2666.9965027927074,3879.475951519717,4707.781218825738,350598.678934131,183457.096482339,567378022510.8057,12588.320559607238,1.1891169389396155,0.035835178726423056,5085.46994438709,12722.585670406383,13701.320764659671,738304.8170482906,570401.410242884,4805790481820.013,66139.46794351726,3.1982088943365303,9.982998146187928,7848.381147424986,13210.358646774997,15365.892821820635,1034974.3324606944,585689.9116509405,6044432952618.979,57579.319738339575,1.735256337827813,2.2445410737460367,12428.38446497705,18805.546724943943,22541.369258173574,1661071.8992444621,969841.6980123649,13007701197653.316,57597.89447185684,1.2160882836645532,-0.07466433812569928,13468.659242383112,21039.909231417892,24981.644506591954,1786362.815432982,941723.0705188706,15976513593695.637,60569.58928457457,1.1545147599844434,-0.39428542641714515,18759.423864455544,23383.813394722263,29978.637604225725,2263237.393343997,662276.0807323931,23007199042700.72,53406.109586946666,0.46167658382300203,-1.7534854793100272,2743.2398087073316,4041.4488110420025,4884.534076076187,363705.62468701456,197891.0123791781,610782032392.946,13194.165342529393,1.252553403450939,0.21425855715750908,6041.544899060793,12367.717367795874,13764.472298531722,786533.2827414117,349835.62676478043,4850193860020.407,56280.952683611584,1.978865796176617,2.7610840528672,9578.084430763058,15622.802416743938,18325.16457539866,1115086.6786671937,431281.3631293105,8596778411915.415,56420.99714505008,1.466343704940197,0.8441771709356818,10534.771994538407,15907.127460600028,19079.259027139557,1290833.2892079519,522411.8886908322,9318864000631.969,53774.780115113776,1.1963815587189064,-0.03115643765979126,9919.477108962496,18053.166794166333,20598.855730676423,1227423.9048967822,644742.0085064246,10862409149778.453,60450.078877267326,1.5973515302050083,0.9515739355847814,63,246,309,278,0.4763374031001525,4,43,43,Squat ,dillion,original,True
1962.126561336224,2689.2936057651123,3328.9999610559075,236059.67083680868,76897.78606514094,283705362962.18195,10640.919580268823,1.2708007980409821,0.8559794176352726,2688.945506778282,3872.3119884548064,4714.364015893759,348728.87153871055,174760.82122471044,568965838703.4604,14841.892046409263,1.3848950691513908,1.0602898329562267,3366.500145561178,8056.009321836693,8731.128759993357,469634.0998561442,326508.197424996,1951554801243.728,45242.4665259886,2.972464804413861,8.658387941271906,13210.815407976745,19500.111363537304,23553.76799864498,1513222.3096649498,540089.7896980799,14202367665510.203,66900.34492860487,1.2065266907927041,0.03956336012758177,13473.678082204944,18662.29141591352,23017.843555714975,1567181.9311255338,620155.2974163269,13563420722057.46,59610.061973247444,0.8684362246776473,-0.9198944903975979,12010.429249433586,19261.041912295837,22698.857819345598,1507289.9050559658,798829.2499510718,13190096545353.387,60936.87263807537,1.2868292823337877,0.00876815827420696,20543.799774703675,23651.78058054425,31328.173164315293,2351011.598057691,451924.6166784595,25125233505621.117,50861.13835353492,0.29204786608634303,-1.8971662866219325,2965.4427030115685,4077.610065283987,5041.89986704911,378965.1566121711,176944.46442935264,650771309295.3557,15707.108333177288,1.2628927004970838,0.8287487112019094,6038.711077502127,10708.325638338965,12293.667860091819,774122.8360393376,328112.1564891244,3869037298028.916,52512.3134010744,1.8659961173249309,3.134438442887075,13153.651052751986,19001.03536468344,23109.692359430366,1605505.7290352746,703067.7658489301,13671881752256.363,63341.46312809537,1.2178478711241412,0.18152489445184283,14303.201946510726,18874.326041889733,23681.675816086692,1724930.9127228803,578158.0553784613,14357037298130.568,57918.19421236561,0.9329882602900412,-0.5719355389173502,13223.9911918516,19062.46093170304,23200.244822304645,1573629.488760902,729227.7985867641,13779234811260.758,60082.38173468168,1.089421945322396,-0.39278632759555654,69,309,378,340,0.5706105939107712,5,43,43,Squat ,dillion,original,True
2148.152302886371,3012.4109148215975,3699.8888951064887,264237.7573617201,102762.20245324472,350442952604.98724,13214.783339878477,1.561878516943128,2.345566212914223,2756.2798854321036,3816.6194894169694,4707.829981407045,357689.37804321665,183682.1703387717,567389776226.1775,15284.772197234981,1.3504658416959125,1.1523244422261572,3432.4899850652355,6034.8675588885835,6942.738217079699,460728.1557363389,262039.21540988013,1233961317143.0146,22530.392788957106,1.5306545564175755,0.8526373315790594,14045.913436628785,22163.077351307762,26239.086911501327,1499885.2513733804,457200.16999509657,17625335857902.598,62954.05895573611,1.1781460885337915,-0.40189042223614635,9020.936957228454,15892.432755290316,18274.209215933657,1228016.8004664737,728974.8659269926,8549036095173.496,61470.848534293254,1.713502971072599,1.7018650350092317,13406.820692517198,20010.756686513912,24086.785261802135,1703228.4973649555,812623.2214671636,14852434540753.111,60617.46830284461,1.0867356973751379,-0.5281663504442506,20691.840001131382,23608.313415497934,31392.74924177238,2329979.601648351,356763.04652284255,25228920446894.082,53389.27442439887,0.2878437643212321,-1.8729054280376127,2974.400153579158,4115.567081191699,5077.888210014128,384165.1297544573,193400.03140777323,660094686039.0522,16629.2849226822,1.353124200671275,1.1552652583994032,7450.294223696986,14417.649575422753,16228.847873442543,1053622.0707087088,724536.513977269,6742412884463.115,58123.63434382324,1.948750229439717,2.6756407058677905,16437.449960545782,22317.653573358268,27717.637385352264,1668540.8392389258,211075.6946404971,19667646008982.47,61848.938634577855,0.8990708363101095,-0.8875567083493463,10820.987223228944,16498.10800416081,19730.213688712018,1297328.2130846938,481966.49080474634,9965602104377.32,67636.93129022255,1.2998955487638069,0.5795904912926177,11930.807650087054,18710.082297495133,22190.343637772185,1216991.968688628,492478.55799778184,12605730579517.863,64724.37404037862,1.3467144280742904,0.35325745989109336,70,56,126,94,0.52569892231457,1,44,44,Squat ,dillion,original,True
1691.3589476975449,2384.280761782575,2923.2669807875986,209509.60411873282,75849.14565421661,218764539928.65387,7989.789327889538,1.007877502460649,-0.4278881945320592,2913.946903111879,3973.488423028554,4927.443231747805,379749.61510006955,188037.9557014808,621560238133.6897,12078.954839291064,0.9031479657334582,-0.7038968759916218,9031.860155291412,17346.708253123626,19557.167102720374,1269693.1834653672,850650.77197086,9791559298143.434,66473.90215311652,1.6950125205660098,1.3960460902671716,9327.920620303983,16498.60400090799,18952.942702321176,1308748.8479238495,885796.3790556603,9195879349183.219,56904.093777567075,1.6812667008805737,1.501261468292081,10507.908363535904,18715.41576938327,21463.525469907032,1500779.9463759647,1064386.470161262,11793482895292.105,61447.10538846419,1.6181456009400703,1.0820986536126709,14436.652178647497,21716.837474687312,26077.53738429361,1943231.9330619322,1076996.1861008236,17408971674348.305,63728.79787404707,0.9369904842212118,-0.942818955323407,18856.316812799774,23806.481197626836,30369.544460818564,2299367.374086961,729228.2239121916,23611116307395.46,53713.09846268273,0.48712689406156484,-1.7295750017691918,2971.647795037038,4162.206361984071,5114.161946740557,389020.96485540236,199456.473368929,669559101887.7228,12801.499442210703,1.0040039621675498,-0.4853017995050344,5859.474974964235,11467.271131254829,12877.567867417456,774812.653485578,411471.1043372884,4245292907006.5293,56096.67779715345,2.314363215741884,5.134529205792466,8752.564679386054,15657.492603652776,17937.794265189845,946955.9688270459,303520.63115458016,8237170255367.107,63306.44869591394,1.620328805504678,1.3619899861931035,11602.411035565263,18381.34585118912,21736.83088997184,1613441.021996235,1009308.2052029776,12095739318764.393,55685.82356537006,1.1809020634842027,-0.30748270027754554,7217.859439542464,16602.62826167081,18103.722271517054,1034100.3645315871,827646.4003789074,8390265858156.098,61906.09722278681,2.3961624243618984,4.038532395278599,62,126,188,159,0.32867986928760196,2,44,44,Squat ,dillion,original,True
1624.2168106663528,2305.3399666783916,2820.0483346949763,199703.39370789618,66846.27825987888,203588418816.40723,7142.998123621446,0.9847392811609815,-0.6057665094949738,3085.8811701523346,4590.128420576864,5530.998238445588,416890.1831375566,243564.97416869912,783153702750.4178,15538.256216505264,1.2136890445761939,0.128324759954503,9082.355551819186,14878.43695982717,17431.49645719529,1206017.7524121485,620280.2582110926,7778740959672.625,53855.963093574006,1.4792989709425586,0.8545924001481366,11462.74438514112,17107.942403376797,20593.11054980141,1383329.5400802733,455464.50689471466,10856350774178.36,58622.08133274834,1.2891393890950524,0.4593034248642458,11173.59162511791,18330.683485628524,21467.722442196784,1440895.4879871258,623529.3438214249,11798095535493.104,64081.946819865894,1.4125504688296515,0.5940645306699057,10340.17038994324,17729.30766720645,20524.314216351402,1429124.3305325403,895192.059414013,10783935335719.021,60838.19404080367,1.5280611760304499,0.9339589411698679,18851.365088749706,24389.90813164135,30825.988781858017,2341666.553756228,831681.6991058629,24326184560108.438,54969.29590726758,0.5297901100298329,-1.701048938748464,3133.193677597813,4715.297435647704,5661.354301575262,424848.8614684229,252212.75678450594,820503872715.897,16594.816930453148,1.3011247575106313,0.4777936664155602,13866.262284688133,20891.916201579363,25074.79595772573,1788224.502414259,850613.6826132388,16095882043432.418,58699.078483230565,1.1114697030506238,-0.41979958973176634,12052.165028551975,18283.51914448244,21898.4418208718,1461144.059139564,518305.37695635174,12276268907061.941,61345.55695877351,1.2658689202969828,0.21896229741339335,10619.210171477196,17549.935447627842,20512.626815742275,1330220.8519379455,463946.79413080035,10771657187376.867,59317.862493672095,1.3745190754874683,0.3733602815530297,8687.962310314604,16852.067860890616,18959.77004853987,1044025.5726056756,574197.8167787988,9202505735513.844,63044.473825159854,1.699306647676598,1.3231274034903961,60,188,248,218,0.4524409091372013,3,44,44,Squat ,dillion,original,True
1900.244097480018,2477.7805812759775,3122.5509185529654,218986.0535937166,44404.07442963296,249608300517.2727,7605.941201884572,0.7525382414039293,-1.0746536640208295,2569.833409342145,4092.169308581202,4832.172741310583,355362.32711350155,230293.90348806806,597757271087.7446,15082.724734998514,1.601023466014356,1.3785097755594728,8340.294296638458,15470.739805593686,17575.673503081496,1125923.4646675428,642205.7262746718,7907950056625.176,69761.6132852592,1.8687589178311788,2.641158419983303,12606.885815298037,19397.675363961524,23134.463025659417,1649806.7177978393,928705.9615075876,13701206514831.43,62750.253785688736,1.3872442130054872,0.4845153443073462,13411.109228742604,19935.48143079952,24026.678310224605,1590967.803047629,375032.2970637328,14778400527949.242,70014.88317381068,1.1213672898681668,-0.27481024082993644,11053.118446963543,18675.91197837515,21701.63854704575,1308764.2399803952,332674.5441700879,12056604560041.523,70586.37176364752,1.4574300007701222,0.660217167229955,20154.026859356403,24407.272739983855,31652.800211855167,2399915.525326706,648120.6125749453,25648633888041.42,52231.0022423234,0.3920085144513804,-1.833319690822669,2575.895610293861,4270.684358172546,4987.382387813355,361767.3840333686,247261.34185557568,636773966906.1335,15912.620212871727,1.6623548251252636,1.5055490799853555,11706.48073640442,19500.019083996587,22744.063742173228,1497731.130608233,659620.7553200247,13242686349005.793,72716.85777971047,1.3653328859998155,0.3909330920908092,12884.347050805876,20301.695634220225,24045.06694833946,1499175.966258151,335180.7842056282,14801030260483.242,69276.8778435174,1.159584760358647,-0.26936527284876366,12216.994426131449,19398.045478100474,22924.640044689495,1488479.3928380795,530794.2497804278,13453801502171.676,64902.559384894215,1.2739175785655694,0.07280097278563202,12214.326268818086,17778.02104172905,21569.603574505036,1539180.0878185527,754075.2878670961,11910343638049.29,52326.08880953302,1.1012682958468127,-0.38316938832229175,65,248,313,279,0.6605881037978466,4,44,44,Squat ,dillion,original,True
